290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15
277.239 283.852 286.49 287.907 288.693 289.196 289.532 289.757 289.906 290.003 290.064 290.101 290.123 290.136 290.142 290.146 290.148 290.149 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.151 290.151 290.152 290.154 290.158 290.165 290.176 290.196 290.229 290.28 290.356 290.465 290.611 290.792 291 291.213 291.399 291.525 291.559 291.491 291.334 291.118 290.874 290.626 290.384 290.15
276.875 281.274 284.208 286.189 287.473 288.362 288.977 289.398 289.681 289.866 289.984 290.055 290.098 290.122 290.135 290.143 290.146 290.148 290.149 290.15 290.15 290.15 290.15 290.15 290.151 290.151 290.152 290.154 290.159 290.166 290.18 290.205 290.248 290.318 290.428 290.594 290.833 291.155 291.56 292.029 292.515 292.948 293.241 293.323 293.165 292.801 292.304 291.751 291.197 290.664 290.15
276.713 280.134 282.878 285.02 286.564 287.704 288.523 289.097 289.489 289.748 289.913 290.015 290.076 290.11 290.129 290.139 290.145 290.147 290.149 290.149 290.15 290.15 290.15 290.15 290.151 290.152 290.153 290.157 290.164 290.176 290.199 290.24 290.309 290.425 290.61 290.892 291.301 291.86 292.575 293.417 294.31 295.121 295.685 295.847 295.544 294.855 293.934 292.935 291.956 291.032 290.15
276.633 279.566 282.11 284.27 285.937 287.223 288.178 288.862 289.336 289.652 289.856 289.982 290.057 290.1 290.124 290.136 290.143 290.147 290.148 290.149 290.15 290.15 290.15 290.151 290.151 290.152 290.155 290.16 290.169 290.187 290.221 290.28 290.383 290.557 290.837 291.269 291.904 292.79 293.945 295.342 296.866 298.3 299.332 299.644 299.089 297.847 296.247 294.573 292.985 291.525 290.15
276.591 279.265 281.669 283.807 285.525 286.893 287.932 288.69 289.221 289.58 289.812 289.956 290.042 290.092 290.119 290.134 290.142 290.146 290.148 290.149 290.15 290.15 290.15 290.151 290.151 290.153 290.156 290.163 290.176 290.2 290.245 290.326 290.469 290.712 291.108 291.728 292.657 293.976 295.745 297.953 300.46 302.93 304.805 305.426 304.391 302.178 299.473 296.781 294.336 292.161 290.15
276.567 279.1 281.416 283.528 285.264 286.676 287.766 288.57 289.14 289.527 289.78 289.937 290.031 290.086 290.116 290.132 290.141 290.146 290.148 290.149 290.15 290.15 290.15 290.151 290.152 290.154 290.158 290.166 290.182 290.213 290.271 290.376 290.563 290.882 291.411 292.251 293.532 295.396 297.973 301.319 305.312 309.495 312.938 314.297 312.236 308.25 303.766 299.591 295.999 292.928 290.15
276.554 279.009 281.273 283.363 285.105 286.539 287.658 288.491 289.085 289.491 289.757 289.923 290.023 290.081 290.114 290.131 290.14 290.145 290.148 290.149 290.15 290.15 290.15 290.151 290.152 290.154 290.159 290.169 290.188 290.225 290.295 290.424 290.654 291.052 291.716 292.789 294.454 296.94 300.495 305.326 311.444 318.392 324.896 328.424 323.697 316.311 309.046 302.854 297.852 293.761 290.15
276.547 278.959 281.192 283.268 285.011 286.456 287.591 288.441 289.05 289.468 289.742 289.914 290.018 290.078 290.112 290.13 290.14 290.145 290.148 290.149 290.15 290.15 290.15 290.151 290.152 290.155 290.16 290.172 290.193 290.236 290.316 290.465 290.731 291.197 291.982 293.265 295.291 298.39 302.978 309.521 318.405 329.65 342.199 352.17 340.141 326.036 314.726 306.117 299.619 294.535 290.15
276.543 278.932 281.147 283.214 284.957 286.407 287.551 288.411 289.028 289.453 289.733 289.908 290.015 290.076 290.111 290.13 290.14 290.145 290.148 290.149 290.15 290.15 290.15 290.151 290.153 290.155 290.161 290.173 290.197 290.242 290.33 290.491 290.782 291.293 292.16 293.588 295.874 299.438 304.868 312.98 324.926 342.217 363.143 369.932 359.616 335.318 319.368 308.568 300.886 295.076 290.15
276.541 278.917 281.122 283.185 284.926 286.38 287.528 288.393 289.016 289.445 289.727 289.905 290.012 290.075 290.11 290.129 290.139 290.145 290.147 290.149 290.15 290.15 290.15 290.151 290.153 290.155 290.161 290.174 290.198 290.244 290.333 290.499 290.797 291.321 292.212 293.684 296.05 299.767 305.51 314.364 328.484 352.222 369.968 374.619 364.46 337.974 320.734 309.278 301.245 295.226 290.15
276.54 278.91 281.11 283.169 284.91 286.365 287.516 288.383 289.008 289.439 289.723 289.903 290.011 290.074 290.11 290.129 290.139 290.145 290.147 290.149 290.15 290.15 290.15 290.151 290.152 290.155 290.161 290.173 290.196 290.241 290.327 290.486 290.773 291.275 292.126 293.525 295.76 299.235 304.51 312.349 323.813 340.258 359.722 364.532 356.196 333.363 318.264 307.955 300.562 294.936 290.15
276.54 278.906 281.103 283.161 284.901 286.357 287.509 288.377 289.004 289.436 289.722 289.901 290.01 290.074 290.109 290.129 290.139 290.145 290.147 290.149 290.149 290.15 290.15 290.151 290.152 290.155 290.16 290.171 290.192 290.234 290.312 290.456 290.714 291.164 291.92 293.152 295.089 298.035 302.359 308.447 316.529 326.271 335.554 338.181 333.5 322.665 312.866 305.076 299.062 294.292 290.15
276.539 278.904 281.1 283.157 284.897 286.352 287.505 288.374 289.002 289.435 289.72 289.901 290.01 290.073 290.109 290.129 290.139 290.145 290.147 290.149 290.149 290.15 290.15 290.151 290.152 290.154 290.159 290.168 290.187 290.223 290.29 290.413 290.632 291.01 291.639 292.648 294.205 296.51 299.767 304.112 309.45 315.176 319.839 321.187 318.645 313.105 307.073 301.682 297.201 293.472 290.15
