290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15
277.203 283.597 286.167 287.403 288.099 288.541 288.85 289.082 289.265 289.417 289.547 289.663 289.769 289.869 289.965 290.059 290.154 290.252 290.353 290.459 290.573 290.696 290.829 290.976 291.138 291.318 291.519 291.745 291.999 292.284 292.606 292.969 293.375 293.828 294.328 294.872 295.451 296.048 296.636 297.174 297.611 297.884 297.934 297.713 297.203 296.422 295.413 294.23 292.929 291.556 290.15
276.817 280.866 283.519 285.198 286.301 287.066 287.628 288.062 288.412 288.705 288.959 289.186 289.395 289.591 289.781 289.969 290.157 290.35 290.551 290.763 290.988 291.232 291.497 291.787 292.109 292.466 292.865 293.313 293.816 294.384 295.024 295.745 296.555 297.461 298.464 299.56 300.735 301.956 303.172 304.301 305.236 305.843 305.989 305.565 304.529 302.923 300.849 298.429 295.78 292.996 290.15
276.628 279.532 281.846 283.568 284.839 285.795 286.535 287.127 287.616 288.033 288.398 288.728 289.033 289.322 289.602 289.878 290.157 290.443 290.74 291.053 291.387 291.748 292.14 292.57 293.046 293.575 294.165 294.827 295.572 296.413 297.362 298.434 299.642 300.998 302.509 304.173 305.974 307.873 309.796 311.626 313.189 314.267 314.615 314.03 312.427 309.894 306.631 302.859 298.767 294.497 290.15
276.523 278.786 280.765 282.39 283.694 284.74 285.59 286.295 286.893 287.412 287.875 288.296 288.689 289.063 289.427 289.788 290.152 290.526 290.915 291.325 291.763 292.235 292.748 293.311 293.933 294.624 295.396 296.262 297.237 298.337 299.582 300.992 302.586 304.385 306.405 308.652 311.119 313.769 316.518 319.219 321.632 323.422 324.177 323.514 321.255 317.598 312.924 307.609 301.932 296.076 290.15
276.458 278.324 280.038 281.534 282.807 283.881 284.792 285.571 286.249 286.85 287.393 287.894 288.364 288.816 289.257 289.696 290.14 290.596 291.071 291.572 292.107 292.684 293.31 293.998 294.756 295.598 296.538 297.593 298.78 300.122 301.643 303.369 305.329 307.556 310.077 312.917 316.087 319.569 323.293 327.103 330.703 333.614 335.161 334.599 331.485 326.32 319.861 312.72 305.277 297.727 290.15
276.414 278.016 279.528 280.901 282.119 283.188 284.124 284.95 285.684 286.348 286.956 287.523 288.062 288.581 289.092 289.602 290.119 290.65 291.205 291.79 292.414 293.087 293.817 294.617 295.5 296.479 297.571 298.796 300.175 301.734 303.504 305.517 307.814 310.437 313.436 316.858 320.748 325.132 329.988 335.201 340.469 345.175 348.257 348.238 343.77 336.338 327.483 318.136 308.73 299.405 290.15
276.383 277.799 279.157 280.424 281.581 282.627 283.569 284.419 285.192 285.902 286.562 287.184 287.78 288.359 288.93 289.503 290.086 290.686 291.312 291.973 292.678 293.436 294.26 295.161 296.153 297.253 298.478 299.851 301.396 303.144 305.128 307.39 309.978 312.952 316.379 320.339 324.924 330.228 336.333 343.25 350.802 358.365 364.46 366.33 359.022 347.781 335.598 323.613 312.105 301.013 290.15
276.361 277.639 278.879 280.057 281.156 282.172 283.107 283.968 284.765 285.507 286.207 286.873 287.517 288.147 288.771 289.399 290.04 290.7 291.39 292.117 292.893 293.727 294.632 295.62 296.706 297.908 299.246 300.742 302.424 304.325 306.482 308.944 311.767 315.021 318.796 323.203 328.387 334.533 341.873 350.672 361.129 373.031 384.892 393.604 378.212 360.17 343.52 328.613 315.065 302.394 290.15
276.343 277.517 278.665 279.768 280.814 281.798 282.72 283.583 284.393 285.158 285.887 286.589 287.271 287.943 288.612 289.288 289.977 290.69 291.434 292.22 293.056 293.954 294.927 295.987 297.151 298.436 299.863 301.455 303.242 305.258 307.542 310.146 313.132 316.579 320.59 325.3 330.897 337.651 345.962 356.444 370.019 387.744 408.48 413.243 400.055 371.172 349.702 332.259 317.147 303.35 290.15
276.33 277.422 278.495 279.536 280.535 281.488 282.393 283.251 284.068 284.847 285.598 286.326 287.039 287.744 288.451 289.166 289.897 290.654 291.444 292.277 293.163 294.114 295.142 296.259 297.483 298.831 300.323 301.984 303.842 305.931 308.293 310.977 314.048 317.585 321.694 326.518 332.26 339.222 347.889 359.131 374.767 399.453 416.301 419.095 405.854 374.766 351.861 333.575 317.918 303.71 290.15
276.319 277.345 278.357 279.346 280.305 281.228 282.114 282.964 283.781 284.569 285.333 286.08 286.817 287.549 288.285 289.032 289.797 290.589 291.416 292.288 293.214 294.205 295.274 296.434 297.7 299.09 300.624 302.325 304.22 306.343 308.731 311.433 314.507 318.029 322.094 326.83 332.415 339.098 347.25 357.433 370.473 387.262 406.44 409.242 397.759 370.181 349.404 332.265 317.242 303.421 290.15
276.31 277.282 278.244 279.188 280.11 281.005 281.872 282.711 283.525 284.316 285.089 285.849 286.603 287.355 288.114 288.885 289.676 290.495 291.351 292.251 293.207 294.227 295.324 296.512 297.804 299.216 300.769 302.483 304.383 306.5 308.867 311.528 314.531 317.941 321.833 326.306 331.482 337.516 344.59 352.887 362.442 372.689 381.216 381.935 374.019 358.801 343.313 328.841 315.366 302.585 290.15
