290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15
277.185 283.627 286.236 287.504 288.227 288.691 289.015 289.255 289.439 289.584 289.7 289.793 289.869 289.929 289.978 290.018 290.049 290.074 290.095 290.111 290.125 290.137 290.149 290.162 290.176 290.194 290.217 290.248 290.289 290.344 290.416 290.512 290.636 290.797 291.002 291.26 291.581 291.974 292.45 293.013 293.667 294.405 295.212 296.056 296.889 297.645 298.245 298.612 298.686 298.448 297.926 297.182 296.295 295.336 294.363 293.41 292.491 291.599 290.706 289.75 288.599 286.954 284.002 277.237
276.812 280.936 283.659 285.4 286.557 287.365 287.958 288.409 288.761 289.041 289.266 289.448 289.595 289.714 289.811 289.888 289.95 290 290.04 290.073 290.101 290.125 290.148 290.173 290.202 290.237 290.283 290.344 290.425 290.534 290.677 290.867 291.114 291.432 291.839 292.353 292.993 293.78 294.733 295.866 297.188 298.689 300.341 302.085 303.823 305.418 306.7 307.494 307.662 307.156 306.044 304.474 302.62 300.64 298.65 296.72 294.878 293.114 291.38 289.587 287.577 285.085 281.681 276.915
276.633 279.643 282.059 283.874 285.224 286.244 287.03 287.647 288.14 288.538 288.86 289.123 289.337 289.511 289.652 289.765 289.857 289.93 289.989 290.037 290.077 290.113 290.148 290.184 290.226 290.279 290.346 290.436 290.556 290.715 290.928 291.207 291.572 292.044 292.647 293.411 294.365 295.543 296.975 298.69 300.704 303.014 305.587 308.341 311.134 313.747 315.893 317.253 317.562 316.718 314.861 312.28 309.29 306.157 303.062 300.108 297.334 294.723 292.219 289.724 287.101 284.17 280.746 276.786
276.536 278.939 281.051 282.799 284.208 285.34 286.251 286.99 287.594 288.088 288.494 288.828 289.101 289.324 289.505 289.651 289.769 289.864 289.94 290.003 290.055 290.102 290.147 290.194 290.249 290.317 290.405 290.521 290.677 290.885 291.161 291.526 292.002 292.619 293.41 294.413 295.672 297.232 299.143 301.448 304.182 307.36 310.956 314.886 318.968 322.9 326.237 328.436 328.984 327.659 324.757 320.833 316.425 311.932 307.604 303.563 299.842 296.412 293.204 290.116 287.027 283.814 280.381 276.735
276.478 278.518 280.398 282.047 283.452 284.633 285.62 286.443 287.129 287.7 288.174 288.567 288.891 289.157 289.373 289.549 289.69 289.804 289.896 289.972 290.035 290.091 290.146 290.203 290.269 290.351 290.458 290.598 290.787 291.038 291.373 291.815 292.393 293.144 294.108 295.335 296.881 298.808 301.184 304.077 307.551 311.653 316.39 321.7 327.399 333.11 338.196 341.749 342.762 340.647 336.135 330.312 324.059 317.93 312.212 307.014 302.338 298.121 294.269 290.668 287.201 283.761 280.272 276.72
276.441 278.252 279.964 281.519 282.896 284.093 285.122 286 286.745 287.374 287.902 288.344 288.71 289.011 289.258 289.459 289.621 289.752 289.858 289.944 290.017 290.082 290.145 290.211 290.287 290.381 290.503 290.665 290.882 291.172 291.557 292.067 292.735 293.603 294.722 296.15 297.956 300.22 303.032 306.49 310.698 315.753 321.729 328.638 336.357 344.505 352.262 358.183 360.245 356.606 349.377 340.751 332.07 323.982 316.726 310.328 304.712 299.757 295.326 291.283 287.497 283.857 280.281 276.722
276.417 278.077 279.669 281.15 282.493 283.689 284.74 285.653 286.439 287.111 287.68 288.159 288.559 288.89 289.161 289.383 289.562 289.707 289.825 289.921 290.002 290.074 290.143 290.216 290.301 290.405 290.541 290.72 290.96 291.281 291.709 292.275 293.017 293.984 295.231 296.828 298.856 301.412 304.607 308.573 313.462 319.44 326.685 335.352 345.503 356.934 368.823 379.143 384.095 376.81 364.654 351.856 340.064 329.737 320.871 313.299 306.812 301.202 296.276 291.863 287.815 284.005 280.335 276.729
276.401 277.961 279.47 280.894 282.206 283.395 284.456 285.39 286.204 286.906 287.506 288.013 288.439 288.792 289.084 289.322 289.515 289.671 289.798 289.901 289.989 290.067 290.142 290.221 290.311 290.424 290.569 290.762 291.02 291.365 291.824 292.433 293.232 294.273 295.619 297.345 299.544 302.325 305.823 310.198 315.65 322.425 330.828 341.232 354.053 369.619 387.68 406.211 420.921 402.61 381.28 362.632 347.229 334.625 324.265 315.673 308.465 302.331 297.021 292.328 288.082 284.142 280.392 276.737
276.39 277.885 279.339 280.722 282.011 283.192 284.256 285.203 286.035 286.757 287.378 287.905 288.349 288.72 289.025 289.275 289.479 289.644 289.777 289.887 289.979 290.061 290.14 290.223 290.318 290.436 290.588 290.79 291.059 291.42 291.9 292.536 293.372 294.461 295.87 297.68 299.988 302.913 306.604 311.245 317.07 324.389 333.627 345.393 360.596 380.574 406.854 437.895 447.25 432.209 395.981 370.888 352.282 337.904 326.473 317.188 309.504 303.034 297.48 292.613 288.245 284.226 280.427 276.742
