290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15 290.15
277.181 283.6 286.187 287.435 288.139 288.587 288.898 289.128 289.306 289.448 289.564 289.661 289.743 289.813 289.875 289.929 289.979 290.024 290.068 290.111 290.155 290.201 290.251 290.308 290.373 290.448 290.537 290.642 290.768 290.917 291.095 291.308 291.56 291.859 292.212 292.626 293.109 293.669 294.312 295.04 295.852 296.738 297.68 298.642 299.572 300.4 301.047 301.431 301.493 301.213 300.619 299.775 298.761 297.652 296.505 295.359 294.232 293.118 291.993 290.796 289.399 287.503 284.298 277.277
276.805 280.883 283.562 285.263 286.382 287.159 287.726 288.157 288.496 288.77 288.996 289.185 289.346 289.484 289.606 289.713 289.811 289.901 289.987 290.072 290.159 290.251 290.351 290.463 290.591 290.74 290.916 291.124 291.372 291.668 292.021 292.442 292.942 293.535 294.235 295.057 296.019 297.134 298.417 299.877 301.511 303.307 305.226 307.202 309.132 310.871 312.244 313.072 313.217 312.628 311.374 309.606 307.502 305.222 302.888 300.578 298.323 296.12 293.926 291.657 289.16 286.171 282.266 276.996
276.623 279.565 281.916 283.67 284.967 285.939 286.687 287.275 287.749 288.138 288.462 288.735 288.969 289.171 289.349 289.507 289.65 289.783 289.91 290.036 290.163 290.298 290.446 290.611 290.8 291.02 291.279 291.586 291.951 292.388 292.908 293.529 294.267 295.143 296.178 297.397 298.825 300.487 302.406 304.6 307.076 309.82 312.786 315.883 318.958 321.782 324.063 325.475 325.748 324.782 322.716 319.843 316.483 312.908 309.307 305.793 302.41 299.153 295.971 292.775 289.433 285.771 281.608 276.905
276.522 278.837 280.865 282.534 283.872 284.942 285.804 286.505 287.084 287.567 287.974 288.322 288.621 288.881 289.11 289.314 289.5 289.673 289.838 290.001 290.167 290.343 290.534 290.749 290.995 291.281 291.618 292.017 292.493 293.061 293.738 294.547 295.508 296.651 298.003 299.599 301.473 303.663 306.206 309.135 312.47 316.211 320.319 324.694 329.143 333.35 336.862 339.127 339.63 338.145 334.972 330.669 325.779 320.712 315.726 310.955 306.443 302.172 298.083 294.083 290.06 285.896 281.502 276.891
276.461 278.395 280.172 281.725 283.043 284.15 285.076 285.853 286.509 287.066 287.542 287.952 288.307 288.618 288.893 289.139 289.363 289.571 289.771 289.968 290.17 290.383 290.615 290.875 291.172 291.519 291.927 292.41 292.986 293.673 294.494 295.473 296.639 298.025 299.669 301.613 303.904 306.593 309.735 313.383 317.584 322.367 327.723 333.572 339.714 345.758 351.055 354.689 355.646 353.339 348.497 342.214 335.378 328.554 322.04 315.96 310.326 305.092 300.174 295.469 290.871 286.28 281.629 276.908
276.421 278.109 279.702 281.147 282.423 283.534 284.492 285.317 286.028 286.641 287.171 287.632 288.034 288.388 288.702 288.984 289.241 289.482 289.712 289.939 290.172 290.417 290.685 290.985 291.329 291.728 292.198 292.756 293.42 294.212 295.158 296.287 297.633 299.235 301.137 303.392 306.057 309.2 312.895 317.223 322.269 328.109 334.798 342.329 350.558 359.09 367.09 373.104 375.101 371.24 363.631 354.475 345.122 336.232 328.058 320.642 313.922 307.794 302.134 296.818 291.728 286.762 281.845 276.938
276.395 277.917 279.377 280.733 281.964 283.064 284.036 284.89 285.637 286.291 286.862 287.363 287.803 288.192 288.539 288.851 289.137 289.404 289.661 289.914 290.173 290.446 290.745 291.078 291.461 291.905 292.428 293.048 293.786 294.666 295.717 296.972 298.469 300.252 302.371 304.888 307.871 311.404 315.581 320.515 326.335 333.187 341.225 350.582 361.301 373.159 385.317 395.74 400.621 393.087 380.509 367.121 354.58 343.362 333.475 324.77 317.055 310.14 303.847 298.019 292.52 287.236 282.074 276.97
276.377 277.787 279.152 280.441 281.632 282.716 283.692 284.562 285.333 286.015 286.617 287.148 287.618 288.034 288.407 288.743 289.052 289.341 289.618 289.892 290.173 290.469 290.791 291.153 291.566 292.046 292.611 293.28 294.076 295.026 296.16 297.514 299.128 301.052 303.34 306.061 309.292 313.13 317.688 323.109 329.568 337.287 346.546 357.695 371.13 387.156 405.508 424.149 438.781 420.201 398.414 379.128 362.917 349.348 337.885 328.069 319.534 311.989 305.202 298.98 293.167 287.633 282.271 276.997
276.365 277.701 279.001 280.241 281.402 282.471 283.445 284.324 285.11 285.812 286.434 286.987 287.478 287.915 288.307 288.661 288.987 289.292 289.585 289.875 290.171 290.484 290.825 291.206 291.642 292.149 292.744 293.448 294.287 295.286 296.478 297.901 299.597 301.617 304.021 306.878 310.276 314.315 319.126 324.869 331.755 340.069 350.21 362.762 378.611 399.074 425.66 456.816 466.089 450.764 414.054 388.286 368.828 353.433 340.838 330.261 321.178 313.22 306.108 299.628 293.608 287.907 282.41 277.016
276.357 277.647 278.908 280.117 281.257 282.315 283.287 284.169 284.965 285.677 286.313 286.88 287.384 287.835 288.239 288.606 288.943 289.258 289.562 289.862 290.169 290.492 290.845 291.239 291.689 292.211 292.825 293.551 294.414 295.441 296.667 298.127 299.867 301.937 304.398 307.322 310.795 314.922 319.835 325.701 332.741 341.262 351.708 364.786 381.737 405.132 441.504 467.319 473.941 458.658 419 391.377 370.907 354.934 341.974 331.142 321.864 313.749 306.506 299.917 293.807 288.032 282.473 277.025
276.354 277.622 278.864 280.057 281.186 282.239 283.209 284.093 284.893 285.611 286.253 286.826 287.337 287.794 288.205 288.577 288.92 289.241 289.549 289.854 290.165 290.494 290.851 291.25 291.706 292.234 292.854 293.586 294.456 295.491 296.724 298.191 299.936 302.01 304.471 307.388 310.845 314.943 319.803 325.583 332.484 340.775 350.832 363.198 378.688 398.486 423.867 452.976 459.658 446.879 412.172 387.564 368.726 353.645 341.193 330.658 321.561 313.555 306.38 299.833 293.751 287.996 282.454 277.022
276.354 277.622 278.864 280.057 281.186 282.239 283.209 284.093 284.892 285.611 286.253 286.826 287.337 287.794 288.204 288.576 288.918 289.239 289.547 289.851 290.161 290.488 290.844 291.24 291.692 292.216 292.83 293.555 294.415 295.437 296.652 298.095 299.81 301.842 304.247 307.089 310.444 314.402 319.068 324.573 331.076 338.773 347.905 358.755 371.603 386.532 402.783 417.025 420.797 412.987 395.509 378.234 363.03 349.958 338.705 328.932 320.34 312.683 305.757 299.392 293.449 287.805 282.356 277.009
276.357 277.647 278.908 280.117 281.256 282.315 283.286 284.169 284.964 285.677 286.313 286.879 287.383 287.833 288.237 288.603 288.939 289.253 289.555 289.853 290.157 290.476 290.823 291.21 291.65 292.16 292.757 293.461 294.294 295.283 296.456 297.848 299.497 301.446 303.745 306.451 309.629 313.353 317.709 322.794 328.714 335.586 343.519 352.58 362.71 373.534 383.986 391.823 393.793 389.034 378.907 367.088 355.445 344.678 334.951 326.219 318.36 311.233 304.701 298.638 292.929 287.475 282.187 276.985
