2025-12-01 15:57:01,23.6 °C
2025-12-01 16:07:05,23.6 °C
2025-12-01 16:17:08,23.7 °C
2025-12-01 16:27:12,23.7 °C
2025-12-01 16:37:15,23.7 °C
2025-12-01 16:47:19,23.7 °C
2025-12-01 16:57:22,23.6 °C
2025-12-01 17:07:26,23.6 °C
2025-12-01 17:17:30,23.6 °C
2025-12-01 17:27:33,23.6 °C
2025-12-01 17:37:37,23.6 °C
2025-12-01 17:47:40,23.6 °C
2025-12-01 17:57:44,23.6 °C
2025-12-01 18:07:47,23.5 °C
2025-12-01 18:17:50,23.6 °C
2025-12-01 18:27:53,23.6 °C
2025-12-01 18:37:57,23.6 °C
2025-12-01 18:48:00,23.8 °C
2025-12-01 18:58:04,24.1 °C
2025-12-01 19:08:07,24.3 °C
2025-12-01 19:18:11,24.5 °C
2025-12-01 19:28:14,24.7 °C
2025-12-01 19:38:17,25.1 °C
2025-12-01 19:48:20,25 °C
2025-12-01 19:58:24,25.1 °C
2025-12-01 20:08:27,25.1 °C
2025-12-01 20:18:30,25.2 °C
2025-12-01 20:28:34,25.2 °C
2025-12-01 20:38:38,24.7 °C
2025-12-01 20:48:41,24.1 °C
2025-12-01 20:58:44,23.6 °C
2025-12-01 21:08:48,23.3 °C
2025-12-01 21:18:52,23.1 °C
2025-12-01 21:28:55,22.7 °C
2025-12-01 21:38:59,22.6 °C
2025-12-01 21:49:03,22.4 °C
2025-12-01 21:59:06,22.3 °C
2025-12-01 22:09:09,22.3 °C
2025-12-01 22:19:13,22.2 °C
2025-12-01 22:29:18,22.2 °C
2025-12-01 22:39:22,22.2 °C
2025-12-01 22:49:25,22.3 °C
2025-12-01 22:59:28,22.2 °C
2025-12-01 23:09:32,22.1 °C
2025-12-01 23:19:36,22.1 °C
2025-12-01 23:29:39,21.9 °C
2025-12-01 23:39:42,21.8 °C
2025-12-01 23:49:45,21.8 °C
2025-12-01 23:59:49,21.7 °C
2025-12-02 00:09:52,21.7 °C
2025-12-02 00:19:56,21.6 °C
2025-12-02 00:29:59,21.5 °C
2025-12-02 00:40:03,21.5 °C
2025-12-02 00:50:06,21.4 °C
2025-12-02 01:00:11,21.5 °C
2025-12-02 01:10:14,21.6 °C
2025-12-02 01:20:17,21.7 °C
2025-12-02 01:30:21,21.8 °C
2025-12-02 01:40:24,21.8 °C
2025-12-02 01:50:28,21.8 °C
2025-12-02 02:00:32,21.9 °C
2025-12-02 02:10:35,21.9 °C
2025-12-02 02:20:38,21.9 °C
2025-12-02 02:30:41,21.9 °C
2025-12-02 02:40:45,21.8 °C
2025-12-02 02:50:49,21.7 °C
2025-12-02 03:00:53,21.6 °C
2025-12-02 03:10:59,21.6 °C
2025-12-02 03:21:03,21.6 °C
2025-12-02 03:31:06,21.7 °C
2025-12-02 03:41:09,21.7 °C
2025-12-02 03:51:13,21.7 °C
2025-12-02 04:01:16,21.7 °C
2025-12-02 04:11:19,21.7 °C
2025-12-02 04:21:23,21.7 °C
2025-12-02 04:31:27,21.7 °C
2025-12-02 04:41:30,21.7 °C
2025-12-02 04:51:34,21.8 °C
2025-12-02 05:01:37,21.8 °C
2025-12-02 05:11:41,21.8 °C
2025-12-02 05:21:44,21.7 °C
2025-12-02 05:31:48,21.7 °C
2025-12-02 05:41:52,21.7 °C
2025-12-02 05:51:55,21.7 °C
2025-12-02 06:01:59,21.6 °C
2025-12-02 06:12:03,21.6 °C
2025-12-02 06:22:07,21.6 °C
2025-12-02 06:32:10,21.5 °C
2025-12-02 06:42:14,21.6 °C
2025-12-02 06:52:18,21.5 °C
2025-12-02 07:02:21,21.5 °C
2025-12-02 07:12:25,21.5 °C
2025-12-02 07:22:29,21.5 °C
2025-12-02 07:32:32,21.5 °C
2025-12-02 07:42:36,21.5 °C
2025-12-02 07:52:39,21.4 °C
2025-12-02 08:02:43,21.4 °C
2025-12-02 08:12:46,21.4 °C
2025-12-02 08:22:50,21.4 °C
2025-12-02 08:32:53,21.3 °C
2025-12-02 08:42:57,21.3 °C
2025-12-02 08:53:01,21.3 °C
2025-12-02 09:03:04,21.3 °C
2025-12-02 09:13:08,21.2 °C
2025-12-02 09:23:12,21.3 °C
2025-12-02 09:33:15,21.3 °C
2025-12-02 09:43:19,21.3 °C
2025-12-02 09:53:23,21.3 °C
2025-12-02 10:03:26,21.3 °C
2025-12-02 10:13:30,21.3 °C
2025-12-02 10:23:33,21.2 °C
2025-12-02 10:33:37,21.2 °C
2025-12-02 10:43:40,21.2 °C
2025-12-02 10:53:44,21.3 °C
2025-12-02 11:03:48,21.4 °C
2025-12-02 11:13:51,21.4 °C
2025-12-02 11:23:55,21.5 °C
2025-12-02 11:33:59,21.6 °C
2025-12-02 11:44:02,21.5 °C
2025-12-02 11:54:06,21.4 °C
2025-12-02 12:04:10,21.4 °C
2025-12-02 12:14:14,21.3 °C
2025-12-02 12:24:17,21.2 °C
2025-12-02 12:34:21,21.1 °C
2025-12-02 12:44:24,21.2 °C
2025-12-02 12:54:28,21.3 °C
2025-12-02 13:04:32,21.4 °C
2025-12-02 13:14:36,21.4 °C
2025-12-02 13:24:39,21.4 °C
2025-12-02 13:34:43,21.6 °C
2025-12-02 13:44:46,21.7 °C
2025-12-02 13:54:49,21.7 °C
2025-12-02 14:04:53,21.7 °C
2025-12-02 14:14:57,21.6 °C
2025-12-02 14:25:00,21.6 °C
2025-12-02 14:35:04,21.6 °C
