2025-12-01 16:11:25,24 °C
2025-12-01 16:21:30,24.2 °C
2025-12-01 16:31:37,24.1 °C
2025-12-01 16:41:41,24.2 °C
2025-12-01 16:51:47,24.2 °C
2025-12-01 17:01:53,24 °C
2025-12-01 17:11:57,24 °C
2025-12-01 17:22:03,24 °C
2025-12-01 17:32:08,24 °C
2025-12-01 17:42:13,23.9 °C
2025-12-01 17:52:18,23.9 °C
2025-12-01 18:02:23,23.9 °C
2025-12-01 18:12:29,23.9 °C
2025-12-01 18:22:34,24 °C
2025-12-01 18:32:39,24 °C
2025-12-01 18:42:45,24.1 °C
2025-12-01 18:52:50,25 °C
2025-12-01 19:02:56,25.7 °C
2025-12-01 19:13:01,26.1 °C
2025-12-01 19:23:07,26.4 °C
2025-12-01 19:33:12,26.5 °C
2025-12-01 19:38:15,26.6 °C
2025-12-01 19:53:22,26.1 °C
2025-12-01 20:03:29,25.9 °C
2025-12-01 20:13:33,25.8 °C
2025-12-01 20:23:39,25.8 °C
2025-12-01 20:33:45,25.6 °C
2025-12-01 20:43:49,25 °C
2025-12-01 20:48:53,24.7 °C
2025-12-01 21:04:00,23.9 °C
2025-12-01 21:14:05,23.5 °C
2025-12-01 21:24:11,23.2 °C
2025-12-01 21:34:17,23 °C
2025-12-01 21:44:22,22.9 °C
2025-12-01 21:54:27,22.7 °C
2025-12-01 22:04:32,22.7 °C
2025-12-01 22:14:38,22.5 °C
2025-12-01 22:24:43,22.5 °C
2025-12-01 22:34:50,22.5 °C
2025-12-01 22:44:54,22.6 °C
2025-12-01 22:55:01,22.7 °C
2025-12-01 23:05:05,22.6 °C
2025-12-01 23:15:11,22.5 °C
2025-12-01 23:25:16,22.4 °C
2025-12-01 23:35:22,22.3 °C
2025-12-01 23:45:27,22.2 °C
2025-12-01 23:55:32,22.1 °C
2025-12-02 00:05:38,22.2 °C
2025-12-02 00:15:44,22.2 °C
2025-12-02 00:20:47,22.1 °C
2025-12-02 00:35:54,22 °C
2025-12-02 00:45:59,22 °C
2025-12-02 00:51:03,22 °C
2025-12-02 01:06:10,22.1 °C
2025-12-02 01:16:15,22.1 °C
2025-12-02 01:26:20,22.2 °C
2025-12-02 01:36:25,22.2 °C
2025-12-02 01:46:31,22.3 °C
2025-12-02 01:56:36,22.2 °C
2025-12-02 02:01:40,22.2 °C
2025-12-02 02:16:47,22.2 °C
2025-12-02 02:26:52,22.2 °C
2025-12-02 02:36:58,22.2 °C
2025-12-02 02:47:03,22.2 °C
2025-12-02 02:57:08,22.1 °C
2025-12-02 03:07:13,22.1 °C
2025-12-02 03:17:19,22 °C
2025-12-02 03:27:25,21.9 °C
2025-12-02 03:32:28,22 °C
2025-12-02 03:47:35,21.9 °C
2025-12-02 03:57:40,22 °C
2025-12-02 04:07:45,22 °C
2025-12-02 04:17:50,21.9 °C
2025-12-02 04:27:56,21.9 °C
2025-12-02 04:38:01,21.9 °C
2025-12-02 04:48:07,21.9 °C
2025-12-02 04:58:12,21.9 °C
2025-12-02 05:08:17,21.9 °C
