2025-12-01 23:28:18,21.7 °C
2025-12-01 23:33:19,21.8 °C
2025-12-01 23:38:22,21.9 °C
2025-12-01 23:43:25,22 °C
2025-12-01 23:48:27,22 °C
2025-12-01 23:53:29,22.1 °C
2025-12-01 23:58:31,22.1 °C
2025-12-02 00:03:34,22.2 °C
2025-12-02 00:08:36,22.2 °C
2025-12-02 00:13:39,22.2 °C
2025-12-02 00:18:42,22.3 °C
2025-12-02 00:23:43,22.2 °C
2025-12-02 00:28:46,22.2 °C
2025-12-02 00:33:48,22.2 °C
2025-12-02 00:38:51,22.2 °C
2025-12-02 00:43:54,22.2 °C
2025-12-02 00:48:56,22.3 °C
2025-12-02 00:53:58,22.4 °C
2025-12-02 00:59:01,22.5 °C
2025-12-02 01:04:03,22.6 °C
2025-12-02 01:09:06,22.6 °C
2025-12-02 01:14:07,22.6 °C
2025-12-02 01:19:10,22.7 °C
2025-12-02 01:29:14,22.7 °C
2025-12-02 01:39:19,22.7 °C
2025-12-02 01:49:25,22.7 °C
2025-12-02 01:59:30,22.6 °C
2025-12-02 02:09:35,22.5 °C
2025-12-02 02:19:38,22.5 °C
2025-12-02 02:29:44,22.5 °C
2025-12-02 02:39:49,22.4 °C
2025-12-02 02:49:54,22.4 °C
2025-12-02 02:59:59,22.4 °C
2025-12-02 03:10:04,22.2 °C
2025-12-02 03:20:08,22 °C
2025-12-02 03:30:12,21.9 °C
2025-12-02 03:40:18,21.9 °C
2025-12-02 03:50:23,21.8 °C
2025-12-02 04:00:29,21.8 °C
2025-12-02 04:10:34,21.8 °C
2025-12-02 04:20:38,21.8 °C
2025-12-02 04:30:42,21.8 °C
2025-12-02 04:40:48,21.7 °C
2025-12-02 04:50:53,21.7 °C
2025-12-02 05:00:58,21.7 °C
2025-12-02 05:11:03,21.7 °C
2025-12-02 05:21:07,21.7 °C
2025-12-02 05:31:12,21.8 °C
2025-12-02 05:41:18,21.7 °C
2025-12-02 05:51:22,21.6 °C
2025-12-02 06:01:26,21.6 °C
2025-12-02 06:11:32,21.5 °C
2025-12-02 06:21:37,21.5 °C
2025-12-02 06:31:42,21.5 °C
2025-12-02 06:41:47,21.5 °C
2025-12-02 06:51:52,21.5 °C
2025-12-02 07:01:57,21.4 °C
2025-12-02 07:12:02,21.5 °C
2025-12-02 07:22:07,21.4 °C
2025-12-02 07:32:11,21.4 °C
2025-12-02 07:42:15,21.3 °C
2025-12-02 07:52:21,21.3 °C
2025-12-02 08:02:26,21.3 °C
2025-12-02 08:12:31,21.3 °C
2025-12-02 08:22:36,21.3 °C
2025-12-02 08:32:39,21.2 °C
2025-12-02 08:42:44,21.3 °C
2025-12-02 08:52:50,21.3 °C
2025-12-02 09:02:55,21.3 °C
2025-12-02 09:12:59,21.3 °C
2025-12-02 09:23:04,21.3 °C
2025-12-02 09:33:08,21.3 °C
2025-12-02 09:43:13,21.3 °C
2025-12-02 09:53:19,21.3 °C
2025-12-02 10:03:23,21.2 °C
2025-12-02 10:13:29,21.3 °C
2025-12-02 10:23:33,21.3 °C
2025-12-02 10:33:37,21.4 °C
2025-12-02 10:43:43,21.4 °C
2025-12-02 10:53:48,21.4 °C
2025-12-02 11:03:52,21.5 °C
2025-12-02 11:13:56,21.6 °C
2025-12-02 11:24:02,21.6 °C
2025-12-02 11:34:07,21.7 °C
2025-12-02 11:44:11,21.7 °C
2025-12-02 11:54:15,21.7 °C
2025-12-02 12:04:21,21.7 °C
2025-12-02 12:14:25,21.9 °C
2025-12-02 12:24:29,21.9 °C
2025-12-02 12:34:35,22.1 °C
2025-12-02 12:44:40,22.2 °C
2025-12-02 12:54:45,22.3 °C
2025-12-02 13:04:49,22.4 °C
2025-12-02 13:14:54,22.4 °C
2025-12-02 13:24:59,22.4 °C
2025-12-02 13:35:04,22.4 °C
2025-12-02 13:45:09,22.5 °C
2025-12-02 13:55:12,22.7 °C
2025-12-02 14:05:18,22.8 °C
2025-12-02 14:15:23,22.9 °C
2025-12-02 14:25:28,23.2 °C
2025-12-02 14:35:33,23.4 °C
2025-12-02 14:45:38,23.5 °C
2025-12-02 14:55:43,23.5 °C
2025-12-02 15:05:47,23.5 °C
2025-12-02 15:15:53,23.4 °C
2025-12-02 15:25:57,23.3 °C
2025-12-02 15:36:02,23.2 °C
2025-12-02 15:46:07,23 °C
2025-12-02 15:56:11,22.9 °C
2025-12-02 16:06:16,22.7 °C
2025-12-02 16:16:21,22.7 °C
2025-12-02 16:26:25,22.8 °C
2025-12-02 16:36:31,22.8 °C
2025-12-02 16:46:36,22.8 °C
2025-12-02 16:56:41,22.9 °C
2025-12-02 17:06:46,22.9 °C
2025-12-02 17:16:50,22.8 °C
2025-12-02 17:26:55,22.9 °C
2025-12-02 17:37:00,23.2 °C
2025-12-02 17:47:05,23.2 °C
2025-12-02 17:57:10,22.7 °C
2025-12-02 18:07:15,22.2 °C
2025-12-02 18:17:20,21.8 °C
2025-12-02 18:27:24,21.6 °C
2025-12-02 18:37:29,21.4 °C
2025-12-02 18:47:34,21.2 °C
2025-12-02 18:57:38,21.1 °C
2025-12-02 19:07:44,20.9 °C
2025-12-02 19:17:49,20.8 °C
2025-12-02 19:27:54,20.7 °C
2025-12-02 19:37:59,20.5 °C
2025-12-02 19:48:03,20.4 °C
2025-12-02 19:58:07,20.3 °C
2025-12-02 20:08:13,20.2 °C
2025-12-02 20:18:18,20 °C
2025-12-02 20:28:23,20 °C
2025-12-02 20:38:28,19.9 °C
2025-12-02 20:48:32,19.9 °C
2025-12-02 20:58:37,19.8 °C
2025-12-02 21:08:44,19.6 °C
2025-12-02 21:18:50,19.6 °C
2025-12-02 21:28:55,19.6 °C
2025-12-02 21:39:01,19.7 °C
2025-12-02 21:49:05,19.8 °C
2025-12-02 21:59:11,19.8 °C
2025-12-02 22:09:15,19.8 °C
2025-12-02 22:19:20,19.9 °C
2025-12-02 22:29:26,19.9 °C
2025-12-02 22:39:32,19.9 °C
2025-12-02 22:49:37,19.9 °C
2025-12-02 22:59:42,20 °C
2025-12-02 23:09:46,19.9 °C
2025-12-02 23:19:50,19.9 °C
2025-12-02 23:29:56,19.9 °C
2025-12-02 23:40:01,19.7 °C
2025-12-02 23:50:05,19.7 °C
2025-12-03 00:00:09,19.6 °C
2025-12-03 00:10:14,19.6 °C
2025-12-03 00:20:20,19.5 °C
2025-12-03 00:30:25,19.4 °C
2025-12-03 00:40:29,19.2 °C
2025-12-03 00:50:34,19.1 °C
2025-12-03 01:00:40,19 °C
2025-12-03 01:10:45,19 °C
2025-12-03 01:20:49,18.9 °C
2025-12-03 01:30:54,18.9 °C
2025-12-03 01:40:59,18.8 °C
2025-12-03 01:51:03,18.7 °C
2025-12-03 02:01:08,18.7 °C
2025-12-03 02:11:14,18.6 °C
2025-12-03 02:21:18,18.6 °C
2025-12-03 02:31:22,18.5 °C
2025-12-03 02:41:28,18.4 °C
2025-12-03 02:51:33,18.4 °C
2025-12-03 03:01:38,18.3 °C
2025-12-03 03:11:42,18.3 °C
2025-12-03 03:21:48,18.3 °C
2025-12-03 03:31:52,18.2 °C
2025-12-03 03:41:56,18.1 °C
2025-12-03 03:52:02,18.1 °C
2025-12-03 04:02:07,17.9 °C
2025-12-03 04:12:12,17.8 °C
2025-12-03 04:22:19,17.7 °C
2025-12-03 04:32:24,17.6 °C
2025-12-03 04:42:29,17.4 °C
2025-12-03 04:52:34,17.3 °C
2025-12-03 05:02:40,17.2 °C
2025-12-03 05:12:45,17.2 °C
2025-12-03 05:22:50,17.2 °C
2025-12-03 05:32:54,17.1 °C
2025-12-03 05:42:59,17 °C
2025-12-03 05:53:04,16.9 °C
2025-12-03 06:03:09,16.9 °C
2025-12-03 06:13:14,16.8 °C
2025-12-03 06:23:20,16.7 °C
2025-12-03 06:33:25,16.7 °C
2025-12-03 06:43:30,16.6 °C
2025-12-03 06:53:35,16.6 °C
2025-12-03 07:03:40,16.6 °C
2025-12-03 07:13:45,16.5 °C
2025-12-03 07:23:50,16.5 °C
2025-12-03 07:33:55,16.4 °C
2025-12-03 07:44:00,16.4 °C
2025-12-03 07:54:04,16.3 °C
2025-12-03 08:04:10,16.3 °C
2025-12-03 08:14:14,16.3 °C
2025-12-03 08:24:18,16.2 °C
2025-12-03 08:34:24,16.2 °C
2025-12-03 08:44:30,16.2 °C
2025-12-03 08:54:35,16.1 °C
2025-12-03 09:04:40,16.1 °C
2025-12-03 09:14:45,16 °C
2025-12-03 09:24:49,15.9 °C
2025-12-03 09:34:54,16 °C
2025-12-03 09:44:59,15.9 °C
2025-12-03 09:55:03,15.9 °C
2025-12-03 10:05:09,15.9 °C
2025-12-03 10:15:14,16 °C
2025-12-03 10:25:19,15.9 °C
2025-12-03 10:35:23,15.9 °C
2025-12-03 10:45:28,15.9 °C
2025-12-03 10:55:33,16.1 °C
2025-12-03 11:05:38,16.8 °C
2025-12-03 11:15:43,17.9 °C
2025-12-03 11:25:48,18.7 °C
2025-12-03 11:35:52,19.4 °C
2025-12-03 11:45:57,20 °C
2025-12-03 11:56:02,20.2 °C
2025-12-03 12:06:07,20.6 °C
