2025-12-01 16:12:15,22.2 °C
2025-12-01 16:22:19,22.1 °C
2025-12-01 16:32:22,22.1 °C
2025-12-01 16:42:27,22.2 °C
2025-12-01 16:52:30,22.1 °C
2025-12-01 17:02:35,22 °C
2025-12-01 17:12:40,21.9 °C
2025-12-01 17:22:43,21.9 °C
2025-12-01 17:32:46,21.8 °C
2025-12-01 17:42:50,21.8 °C
2025-12-01 17:52:55,21.9 °C
2025-12-01 18:02:57,22.1 °C
2025-12-01 18:13:02,22.2 °C
2025-12-01 18:23:05,22.2 °C
2025-12-01 18:33:10,22.3 °C
2025-12-01 18:43:14,22.2 °C
2025-12-01 18:53:16,22.2 °C
2025-12-01 19:03:21,22.2 °C
2025-12-01 19:13:25,22.2 °C
2025-12-01 19:23:27,22.2 °C
2025-12-01 19:33:32,22.2 °C
2025-12-01 19:43:36,22.2 °C
2025-12-01 19:53:39,22.3 °C
2025-12-01 20:03:43,22.5 °C
2025-12-01 20:13:46,22.6 °C
2025-12-01 20:23:52,22.7 °C
2025-12-01 20:33:56,22.9 °C
2025-12-01 20:44:00,22.9 °C
2025-12-01 20:54:02,22.8 °C
2025-12-01 21:04:06,22.8 °C
2025-12-01 21:14:10,22.8 °C
2025-12-01 21:24:14,22.9 °C
2025-12-01 21:34:17,23.1 °C
2025-12-01 21:44:22,23.3 °C
2025-12-01 21:54:26,23.6 °C
2025-12-01 22:04:30,23.7 °C
2025-12-01 22:14:34,23.8 °C
2025-12-01 22:24:37,23.8 °C
2025-12-01 22:34:40,23.7 °C
2025-12-01 22:44:45,23.6 °C
2025-12-01 22:54:48,23.7 °C
2025-12-01 23:04:51,23.7 °C
2025-12-01 23:14:56,23.7 °C
2025-12-01 23:24:59,23.6 °C
2025-12-01 23:29:17,23.6 °C
2025-12-01 23:34:19,23.8 °C
2025-12-01 23:39:21,23.6 °C
2025-12-01 23:44:23,23.5 °C
2025-12-01 23:49:25,23.4 °C
2025-12-01 23:54:27,23.4 °C
2025-12-01 23:59:29,23.3 °C
2025-12-02 00:04:31,23.2 °C
2025-12-02 00:09:32,23.2 °C
2025-12-02 00:14:33,23.2 °C
2025-12-02 00:19:35,23.2 °C
2025-12-02 00:24:38,23.2 °C
2025-12-02 00:29:40,23.1 °C
2025-12-02 00:34:42,23.1 °C
2025-12-02 00:39:44,23.2 °C
2025-12-02 00:44:46,23.2 °C
2025-12-02 00:49:48,23.3 °C
2025-12-02 00:54:50,23.3 °C
2025-12-02 00:59:51,23.5 °C
2025-12-02 01:04:53,23.5 °C
2025-12-02 01:09:54,23.5 °C
2025-12-02 01:14:57,23.6 °C
2025-12-02 01:19:59,23.6 °C
2025-12-02 01:25:01,23.5 °C
2025-12-02 01:35:04,23.5 °C
2025-12-02 01:45:07,23.5 °C
2025-12-02 01:55:12,23.4 °C
2025-12-02 02:05:15,23.3 °C
2025-12-02 02:15:19,23.1 °C
2025-12-02 02:25:24,23.1 °C
2025-12-02 02:35:27,23.1 °C
2025-12-02 02:45:30,23 °C
2025-12-02 02:55:35,22.9 °C
2025-12-02 03:05:38,22.8 °C
2025-12-02 03:15:42,22.6 °C
2025-12-02 03:25:45,22.5 °C
2025-12-02 03:35:50,22.4 °C
2025-12-02 03:45:53,22.4 °C
2025-12-02 03:55:57,22.3 °C
2025-12-02 04:06:01,22.3 °C
2025-12-02 04:16:05,22.3 °C
2025-12-02 04:26:08,22.2 °C
2025-12-02 04:36:12,22.2 °C
2025-12-02 04:46:16,22.2 °C
2025-12-02 04:56:19,22.2 °C
2025-12-02 05:06:23,22.2 °C
2025-12-02 05:16:27,22.2 °C
2025-12-02 05:26:31,22.2 °C
2025-12-02 05:36:34,22.2 °C
2025-12-02 05:46:38,22.2 °C
2025-12-02 05:56:42,22.1 °C
2025-12-02 06:06:45,22 °C
2025-12-02 06:16:49,22 °C
2025-12-02 06:26:53,21.9 °C
2025-12-02 06:36:57,21.9 °C
2025-12-02 06:47:01,21.9 °C
2025-12-02 06:57:05,21.9 °C
2025-12-02 07:07:09,21.9 °C
2025-12-02 07:17:12,21.8 °C
2025-12-02 07:27:16,21.8 °C
2025-12-02 07:37:19,21.8 °C
2025-12-02 07:47:23,21.8 °C
2025-12-02 07:57:27,21.7 °C
2025-12-02 08:07:30,21.7 °C
2025-12-02 08:17:35,21.7 °C
2025-12-02 08:27:38,21.7 °C
2025-12-02 08:37:42,21.7 °C
2025-12-02 08:47:46,21.7 °C
2025-12-02 08:57:50,21.7 °C
2025-12-02 09:07:54,21.7 °C
2025-12-02 09:17:58,21.7 °C
2025-12-02 09:28:01,21.7 °C
2025-12-02 09:33:04,21.7 °C
2025-12-02 09:48:08,21.7 °C
2025-12-02 09:58:13,21.7 °C
2025-12-02 10:08:16,21.7 °C
2025-12-02 10:18:19,21.7 °C
2025-12-02 10:28:23,21.7 °C
2025-12-02 10:38:27,21.8 °C
2025-12-02 10:48:30,21.8 °C
2025-12-02 10:58:34,21.9 °C
2025-12-02 11:08:38,22 °C
2025-12-02 11:18:43,22.2 °C
2025-12-02 11:28:46,22.3 °C
2025-12-02 11:38:49,22.3 °C
