2025-12-01 16:18:09,22 °C
2025-12-01 16:28:14,21.9 °C
2025-12-01 16:38:21,21.8 °C
2025-12-01 16:48:28,21.8 °C
2025-12-01 16:58:34,21.8 °C
2025-12-01 17:08:40,21.8 °C
2025-12-01 17:18:46,21.9 °C
2025-12-01 17:28:52,22 °C
2025-12-01 17:39:00,22.2 °C
2025-12-01 17:49:06,22.2 °C
2025-12-01 17:59:12,22.2 °C
2025-12-01 18:09:19,22.2 °C
2025-12-01 18:19:25,22.2 °C
2025-12-01 18:29:31,22.2 °C
2025-12-01 18:39:37,22.2 °C
2025-12-01 18:49:44,22.5 °C
2025-12-01 18:59:49,22.6 °C
2025-12-01 19:09:55,22.7 °C
2025-12-01 19:20:01,22.7 °C
2025-12-01 19:30:08,22.8 °C
2025-12-01 19:40:14,22.8 °C
2025-12-01 19:50:20,22.9 °C
2025-12-01 20:00:27,22.7 °C
2025-12-01 20:10:33,22.6 °C
2025-12-01 20:20:39,22.6 °C
2025-12-01 20:30:45,22.6 °C
2025-12-01 20:40:50,22.6 °C
2025-12-01 20:50:56,22.5 °C
2025-12-01 21:01:03,22.4 °C
2025-12-01 21:11:08,22.3 °C
2025-12-01 21:21:15,22.6 °C
2025-12-01 21:31:21,22.9 °C
2025-12-01 21:41:27,23.2 °C
2025-12-01 21:51:33,23.5 °C
2025-12-01 22:01:41,23.7 °C
2025-12-01 22:11:47,23.8 °C
2025-12-01 22:21:53,23.8 °C
2025-12-01 22:32:00,23.7 °C
2025-12-01 22:42:06,23.7 °C
2025-12-01 22:52:12,23.8 °C
2025-12-01 23:02:18,23.8 °C
2025-12-01 23:12:24,23.7 °C
2025-12-01 23:22:30,23.6 °C
2025-12-01 23:32:36,23.5 °C
2025-12-01 23:42:43,23.4 °C
2025-12-01 23:52:49,23.3 °C
2025-12-02 00:02:56,23.4 °C
2025-12-02 00:13:02,23.4 °C
2025-12-02 00:23:08,23.4 °C
2025-12-02 00:33:14,23.4 °C
2025-12-02 00:43:22,23.4 °C
2025-12-02 00:53:28,23.6 °C
2025-12-02 01:03:34,23.8 °C
2025-12-02 01:13:40,23.8 °C
2025-12-02 01:23:46,23.8 °C
2025-12-02 01:33:52,23.9 °C
2025-12-02 01:43:58,23.9 °C
2025-12-02 01:54:04,23.8 °C
2025-12-02 02:04:11,23.8 °C
2025-12-02 02:14:17,23.6 °C
2025-12-02 02:24:20,23.6 °C
2025-12-02 02:34:27,23.7 °C
2025-12-02 02:44:32,23.6 °C
2025-12-02 02:54:39,23.5 °C
2025-12-02 03:04:45,23.5 °C
2025-12-02 03:14:51,23.2 °C
2025-12-02 03:24:57,23.1 °C
2025-12-02 03:35:03,23 °C
2025-12-02 03:45:10,23 °C
2025-12-02 03:55:16,23 °C
2025-12-02 04:05:22,22.9 °C
2025-12-02 04:15:28,22.9 °C
2025-12-02 04:25:34,22.9 °C
2025-12-02 04:35:40,22.9 °C
2025-12-02 04:45:46,22.8 °C
2025-12-02 04:55:52,22.8 °C
2025-12-02 05:05:58,22.8 °C
2025-12-02 05:16:04,22.8 °C
2025-12-02 05:26:11,22.9 °C
2025-12-02 05:36:17,22.8 °C
2025-12-02 05:46:23,22.8 °C
2025-12-02 05:56:29,22.7 °C
2025-12-02 06:06:35,22.7 °C
2025-12-02 06:16:41,22.6 °C
2025-12-02 06:26:47,22.5 °C
2025-12-02 06:36:53,22.5 °C
2025-12-02 06:46:59,22.5 °C
2025-12-02 06:57:05,22.5 °C
2025-12-02 07:07:11,22.5 °C
2025-12-02 07:17:17,22.5 °C
2025-12-02 07:27:23,22.5 °C
2025-12-02 07:37:29,22.4 °C
2025-12-02 07:47:35,22.4 °C
2025-12-02 07:57:41,22.4 °C
2025-12-02 08:07:47,22.4 °C
2025-12-02 08:17:53,22.3 °C
2025-12-02 08:27:59,22.3 °C
2025-12-02 08:38:04,22.3 °C
2025-12-02 08:48:11,22.3 °C
2025-12-02 08:58:17,22.3 °C
2025-12-02 09:08:23,22.4 °C
2025-12-02 09:18:29,22.4 °C
2025-12-02 09:28:35,22.4 °C
2025-12-02 09:38:41,22.3 °C
2025-12-02 09:48:47,22.3 °C
2025-12-02 09:58:53,22.3 °C
2025-12-02 10:08:58,22.3 °C
2025-12-02 10:19:04,22.3 °C
2025-12-02 10:29:11,22.5 °C
2025-12-02 10:39:17,22.6 °C
2025-12-02 10:49:23,22.6 °C
2025-12-02 10:59:29,22.6 °C
2025-12-02 11:09:35,22.6 °C
2025-12-02 11:19:41,22.7 °C
2025-12-02 11:29:47,22.7 °C
2025-12-02 11:39:53,22.8 °C
2025-12-02 11:49:59,22.8 °C
2025-12-02 12:00:05,22.8 °C
2025-12-02 12:10:10,22.9 °C
2025-12-02 12:20:17,23 °C
2025-12-02 12:30:23,23.1 °C
2025-12-02 12:40:30,23.2 °C
2025-12-02 12:50:37,23.4 °C
2025-12-02 13:00:43,23.5 °C
2025-12-02 13:10:49,23.5 °C
2025-12-02 13:20:55,23.6 °C
2025-12-02 13:31:00,23.6 °C
2025-12-02 13:41:06,23.6 °C
2025-12-02 13:51:13,23.8 °C
2025-12-02 14:01:18,23.9 °C
2025-12-02 14:11:26,24.1 °C
2025-12-02 14:21:32,24.5 °C
2025-12-02 14:31:38,24.7 °C
2025-12-02 14:41:44,24.7 °C
2025-12-02 14:51:50,24.7 °C
2025-12-02 15:01:56,24.4 °C
2025-12-02 15:12:02,24.2 °C
2025-12-02 15:22:08,23.9 °C
2025-12-02 15:32:14,23.9 °C
2025-12-02 15:42:19,23.8 °C
2025-12-02 15:52:25,23.6 °C
2025-12-02 16:02:31,23.4 °C
2025-12-02 16:12:37,23.3 °C
2025-12-02 16:22:44,23.4 °C
2025-12-02 16:32:51,23.4 °C
2025-12-02 16:42:56,23.5 °C
2025-12-02 16:53:03,23.5 °C
2025-12-02 17:03:06,23.4 °C
2025-12-02 17:13:11,23.4 °C
2025-12-02 17:23:17,23.4 °C
2025-12-02 17:33:23,23.5 °C
2025-12-02 17:43:30,23.5 °C
2025-12-02 17:53:37,23 °C
2025-12-02 18:03:43,22.4 °C
2025-12-02 18:13:49,22 °C
2025-12-02 18:23:55,21.7 °C
2025-12-02 18:34:01,21.6 °C
2025-12-02 18:44:08,21.6 °C
2025-12-02 18:54:13,21.5 °C
2025-12-02 19:04:19,21.4 °C
2025-12-02 19:14:25,21.2 °C
2025-12-02 19:24:31,21.1 °C
2025-12-02 19:34:38,20.9 °C
2025-12-02 19:44:45,20.7 °C
2025-12-02 19:54:51,20.6 °C
2025-12-02 20:04:57,20.4 °C
2025-12-02 20:15:03,20.2 °C
2025-12-02 20:25:09,20.2 °C
2025-12-02 20:35:16,20.2 °C
2025-12-02 20:45:21,20.1 °C
2025-12-02 20:55:28,20.1 °C
2025-12-02 21:05:33,20 °C
2025-12-02 21:15:40,19.9 °C
2025-12-02 21:25:45,19.8 °C
2025-12-02 21:35:51,19.9 °C
2025-12-02 21:45:58,20 °C
2025-12-02 21:56:04,19.9 °C
2025-12-02 22:06:10,19.9 °C
2025-12-02 22:16:17,19.9 °C
2025-12-02 22:26:23,19.9 °C
2025-12-02 22:36:29,20 °C
2025-12-02 22:46:36,20.1 °C
2025-12-02 22:56:42,20.2 °C
2025-12-02 23:06:46,20.2 °C
2025-12-02 23:16:53,20.2 °C
2025-12-02 23:26:58,20.3 °C
2025-12-02 23:37:05,20.2 °C
2025-12-02 23:47:10,20.2 °C
2025-12-02 23:57:17,20.1 °C
2025-12-03 00:07:23,20.1 °C
2025-12-03 00:17:29,19.9 °C
2025-12-03 00:27:35,19.8 °C
2025-12-03 00:37:42,19.6 °C
2025-12-03 00:42:45,19.5 °C
2025-12-03 00:57:54,19.4 °C
2025-12-03 01:08:00,19.3 °C
2025-12-03 01:18:06,19.3 °C
2025-12-03 01:28:12,19.1 °C
2025-12-03 01:38:17,19.1 °C
